MasterID,HUC,SampleDate,SampleMonth,SampleYear,CollectionMethodCode,FieldReplicate,CSCI,Latitude,Longitude
403WE0501,403,2013-05-14T00:00:00Z,5,2013,BMI_RWB,1,0.820434218354274,34.54172,-118.77286
403WE0501,403,2001-06-07T00:00:00Z,6,2001,BMI_CSBP_Trans,1,1.05151902317233,34.54172,-118.77286
SMC00271,403,2009-06-04T00:00:00Z,6,2009,BMI_RWB,1,1.04060575484692,34.5485,-119.16547
SMC00271,403,2015-08-13T00:00:00Z,8,2015,BMI_RWB_MCM,1,0.831740170540766,34.5485,-119.16547
SMC00271,403,2016-06-22T00:00:00Z,NA,NA,BMI_RWB,1,0.943050983301856,34.5485,-119.16547
403WE0809,403,2001-06-05T00:00:00Z,6,2001,BMI_CSBP_Trans,1,1.23607410934007,34.5515,-119.20811
403WE0809,403,2001-06-05T00:00:00Z,6,2001,BMI_RWB,1,1.18927595434046,34.5515,-119.20811
403WE0809,403,2001-06-05T00:00:00Z,6,2001,BMI_TRC,1,1.20552540944761,34.5515,-119.20811
403S06139,403,2012-06-27T00:00:00Z,6,2012,BMI_RWB,1,0.510415907653742,34.55464,-119.2405
403STC022,403,2001-10-23T00:00:00Z,10,2001,BMI_CSBP_Trans,1,1.21362262635933,34.555,-119.20472
403STC022,403,2003-02-06T00:00:00Z,2,2003,BMI_CSBP_Trans,1,1.02354412342084,34.555,-119.20472
403STC086,403,2003-02-06T00:00:00Z,2,2003,BMI_CSBP_Trans,1,0.929757350139033,34.55667,-119.20611
403STC086,403,2011-06-21T00:00:00Z,6,2011,BMI_RWB_MCM,1,1.01009907945307,34.55667,-119.20611
403STC086,403,2011-06-21T00:00:00Z,6,2011,BMI_RWB_MCM,2,0.880350173781536,34.55667,-119.20611
403S00875,403,2010-06-24T00:00:00Z,6,2010,BMI_RWB,1,0.777740531952491,34.55668,-119.30629
403WE0905,403,2001-06-27T00:00:00Z,6,2001,BMI_CSBP_Trans,1,1.0469860335439,34.55734,-119.24876
403WE0905,403,2001-06-27T00:00:00Z,6,2001,BMI_RWB,1,1.05862533647873,34.55734,-119.24876
403WE0905,403,2001-06-27T00:00:00Z,6,2001,BMI_TRC,1,0.941348805322124,34.55734,-119.24876
403WE0905,403,2008-07-22T00:00:00Z,7,2008,BMI_RWB,1,1.15217674083296,34.55734,-119.24876
403STC064,403,2011-06-08T00:00:00Z,6,2011,BMI_RWB,1,1.02352549863857,34.55806,-119.10361
403STC064,403,2003-02-05T00:00:00Z,2,2003,BMI_CSBP_Trans,1,1.00593822771017,34.55806,-119.10361
403WE0560,403,2000-07-13T00:00:00Z,7,2e3,BMI_CSBP_Trans,1,0.98807302555217,34.55841,-119.14079
403WE0560,403,2000-07-13T00:00:00Z,7,2e3,BMI_RWB,1,0.75885715956056,34.55841,-119.14079
403WE0560,403,2000-07-13T00:00:00Z,7,2e3,BMI_TRC,1,1.08942093386747,34.55841,-119.14079
403S02363,403,2011-06-16T00:00:00Z,6,2011,BMI_RWB,1,1.07551273054625,34.55885,-119.15456
403STC026,403,2003-02-05T00:00:00Z,2,2003,BMI_CSBP_Trans,1,0.900327649018128,34.55889,-119.26861
403S01195,403,2009-06-10T00:00:00Z,6,2009,BMI_RWB,1,0.832135523793064,34.55903,-119.2678
403SED076,403,2007-05-20T00:00:00Z,5,2007,BMI_RWB,1,1.10646174334416,34.56182,-119.16611
403S07227,403,2012-06-27T00:00:00Z,6,2012,BMI_RWB,1,0.672976228341945,34.56208,-119.16664
403S03643,403,2010-06-24T00:00:00Z,6,2010,BMI_RWB,1,0.995403116619953,34.56213,-119.12891
403S03643,403,2010-06-24T00:00:00Z,6,2010,BMI_RWB,2,0.979269693805171,34.56213,-119.12891
403S05291,403,2010-06-07T00:00:00Z,6,2010,BMI_RWB,1,1.12551472879852,34.56397,-119.26305
403STC070,403,2003-02-05T00:00:00Z,2,2003,BMI_CSBP_Trans,1,1.11764877302817,34.56667,-119.26278
403STC030,403,2003-02-06T00:00:00Z,2,2003,BMI_CSBP_Trans,1,1.10485596938114,34.57,-119.15556
403STC030,403,2015-04-14T00:00:00Z,4,2015,BMI_RWB,1,0.994538920858407,34.57,-119.15556
403SPCNWS,403,2014-04-22T00:00:00Z,4,2014,BMI_RWB,1,1.10819960751023,34.5778,-119.2579
403STC066,403,2003-02-06T00:00:00Z,2,2003,BMI_CSBP_Trans,1,1.0829838131661,34.585,-119.16472
403BA0171,403,2008-05-19T00:00:00Z,5,2008,BMI_RWB,1,1.03493867528049,34.58516,-119.28363
403S06315,403,2012-06-27T00:00:00Z,6,2012,BMI_RWB,1,0.937862058873178,34.59223,-119.31033
SMC05243,403,2010-06-10T00:00:00Z,6,2010,BMI_RWB,1,0.842638802741842,34.5925,-119.25122
403S01707,403,2010-06-07T00:00:00Z,6,2010,BMI_RWB,1,0.727717696066598,34.59835,-119.34799
403WE0795,403,2001-06-06T00:00:00Z,6,2001,BMI_CSBP_Trans,1,1.07920415253475,34.6408,-119.08094
403WE0795,403,2001-06-06T00:00:00Z,6,2001,BMI_RWB,1,0.927398613657463,34.6408,-119.08094
403WE0795,403,2001-06-06T00:00:00Z,6,2001,BMI_TRC,1,0.977595698982107,34.6408,-119.08094
403STC085,403,2003-06-04T00:00:00Z,6,2003,BMI_CSBP_Trans,1,1.02730542686776,34.6425,-119.0775
403STC021,403,2001-10-24T00:00:00Z,10,2001,BMI_CSBP_Trans,1,1.1507716875556,34.64667,-119.06944
403STC021,403,2003-06-04T00:00:00Z,6,2003,BMI_CSBP_Trans,1,1.08218277157123,34.64667,-119.06944
403WE0540,403,2000-06-21T00:00:00Z,6,2e3,BMI_CSBP_Trans,1,0.931687964329756,34.65136,-119.11845
403WE0540,403,2000-06-21T00:00:00Z,6,2e3,BMI_RWB,1,0.905829008288022,34.65136,-119.11845
403WE0540,403,2000-06-21T00:00:00Z,6,2e3,BMI_TRC,1,0.972836741885749,34.65136,-119.11845
403WE0540,403,2013-05-16T00:00:00Z,5,2013,BMI_RWB,1,0.912879290877875,34.65136,-119.11845
403WE0540,403,2014-05-14T00:00:00Z,5,2014,BMI_RWB,1,0.789318439183039,34.65136,-119.11845
403WE0891,403,2001-06-14T00:00:00Z,6,2001,BMI_CSBP_Trans,1,1.03016868104016,34.65926,-119.14255
403WE0891,403,2001-06-14T00:00:00Z,6,2001,BMI_RWB,1,1.07855882459733,34.65926,-119.14255
403WE0891,403,2001-06-14T00:00:00Z,6,2001,BMI_TRC,1,1.01464351777024,34.65926,-119.14255
403BA0027,403,2008-05-20T00:00:00Z,5,2008,BMI_RWB,1,0.81765673896996,34.66254,-119.05249
403BA0027,403,2014-06-18T00:00:00Z,6,2014,BMI_RWB_MCM,1,0.916535930762461,34.66254,-119.05249
403BA0027,403,2015-07-13T00:00:00Z,7,2015,BMI_RWB_MCM,1,0.768807197160737,34.66254,-119.05249
403BA0027,403,2016-06-28T00:00:00Z,NA,NA,BMI_RWB,1,0.668683238677817,34.66254,-119.05249
403STC025,403,2003-06-04T00:00:00Z,6,2003,BMI_CSBP_Trans,1,1.02168910256159,34.66528,-119.05111
403S02139,403,2012-07-17T00:00:00Z,7,2012,BMI_RWB_MCM,1,1.17420323328659,34.6714,-119.01717
312RYCALR,312,2010-06-16T00:00:00Z,6,2010,BMI_RWB,1,1.26553666768605,34.67437,-119.29751
403STC069,403,2003-06-04T00:00:00Z,6,2003,BMI_CSBP_Trans,1,1.01224385151784,34.68111,-119.02111
403STC071,403,2003-02-07T00:00:00Z,2,2003,BMI_CSBP_Trans,1,0.759614088616919,34.68278,-118.84361
403S16493,403,2013-06-24T00:00:00Z,6,2013,BMI_RWB,1,0.793020233345452,34.6867,-118.84546
403STC017,403,2001-11-07T00:00:00Z,11,2001,BMI_CSBP_Trans,1,0.850242381288738,34.68889,-118.9025
403STC017,403,2003-02-07T00:00:00Z,2,2003,BMI_CSBP_Trans,1,0.787722258496901,34.68889,-118.9025
403S06283,403,2012-06-13T00:00:00Z,6,2012,BMI_RWB,1,1.18067849999592,34.69386,-118.86079
403S18093,403,2013-06-24T00:00:00Z,6,2013,BMI_RWB,1,0.989147977468128,34.69441,-118.85658
403S18093,403,2013-06-24T00:00:00Z,6,2013,BMI_RWB,2,0.905163449070982,34.69441,-118.85658
403PRCAGH,403,2011-06-02T00:00:00Z,6,2011,BMI_RWB,1,0.987805737961509,34.69449,-118.92051
403S01163,403,2009-06-08T00:00:00Z,6,2009,BMI_RWB,1,1.11896330911161,34.69943,-118.86529
403STC093,403,2003-02-07T00:00:00Z,2,2003,BMI_CSBP_Trans,1,0.911566678939612,34.70806,-118.97333
403S01883,403,2010-06-21T00:00:00Z,6,2010,BMI_RWB,1,1.0031980111554,34.71629,-119.0189
403WE1027,403,2002-05-02T00:00:00Z,5,2002,BMI_RWB,1,0.912902560927219,34.72654,-119.02842
403WE1027,403,2002-05-02T00:00:00Z,5,2002,BMI_TRC,1,0.938541630208072,34.72654,-119.02842
403WE1027,403,2013-05-30T00:00:00Z,5,2013,BMI_RWB,1,1.00028346399502,34.72654,-119.02842
403WE1027,403,2014-05-14T00:00:00Z,5,2014,BMI_RWB,1,1.06951694525509,34.72654,-119.02842
403WE1027,403,2015-04-16T00:00:00Z,4,2015,BMI_RWB,1,0.887717713904891,34.72654,-119.02842
CAT08722-056,-9999,2009-07-28T00:00:00Z,7,2009,BMI_RWB,1,1.09954789321483,39.27978,-119.9127
CAT08722-012,-9999,2009-07-24T00:00:00Z,7,2009,BMI_RWB,2,0.779208738300235,39.2886539,-119.93427
511PTCUCD,511,2004-10-18T00:00:00Z,10,2004,BMI_RWB,1,0.69536590563187906,38.52724,-121.80169
511USSR88,511,2004-10-21T00:00:00Z,10,2004,BMI_RWB,1,0.633185591698187,38.607,-121.99204
511WLSR27,511,2004-10-21T00:00:00Z,10,2004,BMI_RWB,1,0.491762114777592,38.61976,-121.83268
511PS0081,511,2008-06-25T00:00:00Z,6,2008,BMI_RWB_MCM,1,0.3530048876288,38.62611,-121.73336
511CCC505,511,2008-06-25T00:00:00Z,6,2008,BMI_RWB,1,0.593113191918486,38.68613,-121.8781
511CHCPRS,511,2004-09-29T00:00:00Z,9,2004,BMI_RWB,1,0.629475068485929,38.68696,-121.87654
515PS0430,515,2011-07-07T00:00:00Z,7,2011,BMI_RWB,1,0.459593495060722,39.05073,-121.38517
515PS0430,515,2011-07-07T00:00:00Z,7,2011,BMI_RWB,2,0.481937853965562,39.05073,-121.38517
515DCBAFB,515,2004-10-04T00:00:00Z,10,2004,BMI_RWB,1,0.67768487892371,39.08955,-121.35642
516PS0324,516,2012-06-28T00:00:00Z,6,2012,BMI_RWB,1,1.05266051656188,39.10857,-121.29182
516PS0324,516,2012-06-28T00:00:00Z,6,2012,BMI_RWB,2,1.04535041128125,39.10857,-121.29182
516PS0324,516,2012-07-31T00:00:00Z,7,2012,BMI_RWB,1,1.02573527886707,39.10857,-121.29182
515YRMxxx,515,1997-10-03T00:00:00Z,10,1997,BMI_CSBP_Trans,1,0.677128693253838,39.17583,-121.52389
515YRMxxx,515,1998-10-08T00:00:00Z,10,1998,BMI_CSBP_Trans,1,0.960185815846061,39.17583,-121.52389
515YRMxxx,515,1999-10-13T00:00:00Z,10,1999,BMI_CSBP_Trans,1,0.874310035704208,39.17583,-121.52389
515YRMxxx,515,2000-10-27T00:00:00Z,10,2e3,BMI_CSBP_Trans,1,0.745802605775096,39.17583,-121.52389
515JCSLRR,515,1995-08-31T00:00:00Z,8,1995,BMI_RWB,1,0.526939995343037,39.22499,-121.51037
515JCSLRR,515,1995-09-28T00:00:00Z,9,1995,BMI_RWB,1,0.534597978053058,39.22499,-121.51037
515JCSLRR,515,2004-10-23T00:00:00Z,10,2004,BMI_RWB,1,0.591897306341946,39.22499,-121.51037
515PS0106,515,2008-09-24T00:00:00Z,9,2008,BMI_RWB,1,0.58811666065496,39.22557,-121.51313
515PS0106,515,2008-09-24T00:00:00Z,9,2008,BMI_RWB,2,0.648607030791656,39.22557,-121.51313
517PS0132,517,2009-07-01T00:00:00Z,7,2009,BMI_RWB,1,0.841101553714495,39.29898,-121.30004
515HCSSHR,515,2004-09-30T00:00:00Z,9,2004,BMI_RWB,1,0.39890243424704,39.30417,-121.56496
517CE0287,517,2006-08-09T00:00:00Z,8,2006,BMI_RWB,1,0.820076745190412,39.44527,-121.05138
517CE0287,517,2006-08-09T00:00:00Z,8,2006,BMI_TRC,1,0.829706698349917,39.44527,-121.05138
517PS0054,517,2010-07-28T00:00:00Z,7,2010,BMI_RWB,1,1.08083221325789,39.44571,-121.03343
517PS0039,517,2009-07-01T00:00:00Z,7,2009,BMI_RWB,1,0.709935798691356,39.50109,-121.28704
911M24916,911,2015-04-23T00:00:00Z,4,2015,BMI_RWB,1,0.554323303966405,32.54938,-116.99128
SMC03510,911,2011-07-21T00:00:00Z,7,2011,BMI_RWB,1,0.829815737179794,32.56363,-116.78734
SMC03510,911,2014-07-15T00:00:00Z,7,2014,BMI_RWB_MCM,1,0.841629972989155,32.56363,-116.78734
911M24913,911,2015-04-23T00:00:00Z,4,2015,BMI_RWB,1,0.730925266201889,32.59027,-116.51532
911M24926,911,2016-03-23T00:00:00Z,NA,NA,BMI_RWB,1,0.92495331224439,32.59782,-116.65687
909M24923,909,2015-05-07T00:00:00Z,5,2015,BMI_RWB,1,0.584133259269728,32.63919,-116.9887
SMC01258,909,2009-05-27T00:00:00Z,5,2009,BMI_RWB,1,0.541524643512791,32.64949,-117.05886
SMC08426,909,2010-06-08T00:00:00Z,6,2010,BMI_RWB_MCM,1,0.5342167964678,32.65071,-117.05482
SMC01962,909,2010-06-08T00:00:00Z,6,2010,BMI_RWB_MCM,1,0.547028077066166,32.66067,-117.03919
SMC01962,909,2014-07-17T00:00:00Z,7,2014,BMI_RWB_MCM,1,0.646563058688405,32.66067,-117.03919
SMC17918,909,2013-07-25T00:00:00Z,7,2013,BMI_RWB_MCM,1,0.532209049633978,32.66304,-117.03172000000001
SMC19228,909,2012-07-16T00:00:00Z,7,2012,BMI_RWB_MCM,1,0.654694357212942,32.66405,-116.98501
SMC06458,909,2010-06-06T00:00:00Z,6,2010,BMI_RWB_MCM,1,0.556204784706542,32.66901,-117.01724
SMC37632,909,2013-07-31T00:00:00Z,7,2013,BMI_RWB_MCM,1,0.570448555410363,32.67201,-116.99925
SMC06714,909,2010-06-06T00:00:00Z,6,2010,BMI_RWB_MCM,1,0.622079808163589,32.67579,-117.00604
911LAP,911,2014-04-09T00:00:00Z,4,2014,BMI_RWB_MCM,1,1.04691966516879,32.70021,-116.48152
SMC31725,911,2001-05-19T00:00:00Z,5,2001,NotRecorded,1,0.805876609524091,32.76139,-116.45139
SMC13062,906,2013-07-23T00:00:00Z,7,2013,BMI_RWB_MCM,1,0.540150787514016,32.7755,-117.19557
SMC06918,906,2012-07-16T00:00:00Z,7,2012,BMI_RWB_MCM,1,0.615955842393032,32.78184,-117.184
SMC09286,907,2010-06-09T00:00:00Z,6,2010,BMI_RWB_MCM,1,0.575329803820219,32.78194,-117.11419
907M23348,907,2016-06-17T00:00:00Z,NA,NA,BMI_RWB,1,0.510280125449326,32.7862,-117.11484
SMC01046,906,2009-05-21T00:00:00Z,5,2009,BMI_RWB,1,0.681066310086681,32.79509,-117.18494
SMC01990,907,2009-05-21T00:00:00Z,5,2009,BMI_RWB,1,0.597124604849754,32.79653,-117.11327
SMC01990,907,2014-07-08T00:00:00Z,7,2014,BMI_RWB_MCM,1,0.658417508356273,32.79653,-117.11327
907M23325,907,2015-04-28T00:00:00Z,4,2015,BMI_RWB,1,0.508996135669923,32.80233,-116.97166
SMC05402,911,2011-07-28T00:00:00Z,7,2011,BMI_RWB,1,0.952970553324314,32.80468,-116.57311
SMC03110,907,2011-07-26T00:00:00Z,7,2011,BMI_RWB,1,0.69896948947822,32.81105,-117.07335
SMC13402,911,2013-07-18T00:00:00Z,7,2013,BMI_RWB_MCM,1,1.03414941287294,32.81507,-116.56542
906M23302,906,2015-06-23T00:00:00Z,6,2015,BMI_RWB,1,0.614128090257601,32.81736,-117.19986
SMC16266,909,2011-08-01T00:00:00Z,8,2011,BMI_RWB,1,0.901464384587777,32.81855,-116.75313
909M24937,909,2016-06-22T00:00:00Z,NA,NA,BMI_RWB,1,0.873294422737974,32.81935,-116.70775
SMC10198,907,2012-07-13T00:00:00Z,7,2012,BMI_RWB_MCM,1,0.448192863372159,32.82185,-116.97619
906M23318,906,2015-04-23T00:00:00Z,4,2015,BMI_RWB,1,0.388669140308662,32.8249,-117.23035
SMC04134,907,2011-07-26T00:00:00Z,7,2011,BMI_RWB,1,0.783084893687374,32.82874,-117.05243
SMC06794,909,2012-07-18T00:00:00Z,7,2012,BMI_RWB_MCM,1,1.00238172520769,32.83039,-116.64687
SMC02006,907,2009-05-26T00:00:00Z,5,2009,BMI_RWB,1,0.4566421489498,32.83083,-116.98486
SMC05702,906,2010-06-07T00:00:00Z,6,2010,BMI_RWB_MCM,1,0.520972935284176,32.83209,-117.22954
SMC23495,909,2013-07-16T00:00:00Z,7,2013,BMI_RWB_MCM,1,0.696086070350751,32.83382,-116.72302
SMC04054,907,2009-05-27T00:00:00Z,5,2009,BMI_RWB,1,0.672988706160098,32.83697,-117.01874
SMC08150,907,2010-06-03T00:00:00Z,6,2010,BMI_RWB_MCM,1,0.741542776450774,32.83731,-117.01975
SMC08150,907,2014-07-08T00:00:00Z,7,2014,BMI_RWB,1,0.738959549087372,32.83731,-117.01975
SMC26694,909,2013-07-16T00:00:00Z,7,2013,BMI_RWB_MCM,1,0.380708049439287,32.8377,-116.71706
907M23327,907,2016-06-08T00:00:00Z,NA,NA,BMI_RWB,1,0.619930696933937,32.8378,-116.78974
909M24925,909,2016-05-10T00:00:00Z,NA,NA,BMI_RWB,1,0.829241952079906,32.83848,-116.63814
SMC19552,907,2013-07-15T00:00:00Z,7,2013,BMI_RWB_MCM,1,0.509236052127737,32.83965,-117.02366
SMC09174,907,2012-07-13T00:00:00Z,7,2012,BMI_RWB_MCM,1,0.538055260511586,32.83971,-117.002
SMC12246,907,2013-07-25T00:00:00Z,7,2013,BMI_RWB,1,0.41222143956687,32.83982,-117.04284
907M23331,907,2016-06-08T00:00:00Z,NA,NA,BMI_RWB,1,0.775385944327042,32.84058,-116.90771
SMC09162,909,2011-08-01T00:00:00Z,8,2011,BMI_RWB,1,0.990142746735086,32.84087,-116.70988
SMC01606,906,2009-05-26T00:00:00Z,5,2009,BMI_RWB,1,0.729852851359935,32.84198,-117.23481
SMC07126,907,2012-07-12T00:00:00Z,7,2012,BMI_RWB_MCM,1,0.398761765028596,32.84359,-117.03457
SMC05146,909,2012-07-10T00:00:00Z,7,2012,BMI_RWB,1,1.02125088653682,32.84526,-116.61346
SMC32718,907,2010-06-03T00:00:00Z,6,2010,BMI_RWB,1,0.817222435071278,32.88458,-116.82232
SMC00710,906,2009-05-19T00:00:00Z,5,2009,BMI_RWB,1,0.674864002945521,32.88934,-117.20028
SMC04806,906,2013-07-11T00:00:00Z,7,2013,BMI_RWB_MCM,1,0.775897652871136,32.89036,-117.19358
SMC06298,909,2012-07-17T00:00:00Z,7,2012,BMI_RWB,1,1.03878611292009,32.91213,-116.57126
SMC04294,906,2013-07-11T00:00:00Z,7,2013,BMI_RWB_MCM,1,0.865015232060402,32.93776,-117.14172
SMC01158,906,2009-05-20T00:00:00Z,5,2009,BMI_RWB,1,0.501999138967568,32.96281,-117.16676
907BCT,907,2014-04-17T00:00:00Z,4,2014,BMI_RWB_MCM,1,0.926793529820765,32.96654,-116.65211
907BCT,907,2014-05-14T00:00:00Z,5,2014,BMI_RWB_MCM,1,1.01670818352974,32.96654,-116.65211
SMC04682,907,2011-07-25T00:00:00Z,7,2011,BMI_RWB,1,1.19176265280486,32.97115,-116.64814
907M23330,907,2016-06-09T00:00:00Z,NA,NA,BMI_RWB,1,1.04003844610096,33.00358,-116.70228
905M21737,905,2016-05-17T00:00:00Z,NA,NA,BMI_RWB,1,0.584691945584576,33.00405,-117.15264
905M21737,905,2016-05-17T00:00:00Z,NA,NA,BMI_RWB,2,0.658222400125433,33.00405,-117.15264
SMC04426,907,2011-07-25T00:00:00Z,7,2011,BMI_RWB,1,0.881858150856391,33.00696,-116.66995
907SDB047,907,2015-04-22T00:00:00Z,4,2015,BMI_RWB,1,0.70140663667453,33.00755,-116.66464
905M21721,905,2015-06-26T00:00:00Z,6,2015,BMI_RWB,1,0.691527594878702,33.00843,-117.16525
SMC01174,905,2011-07-20T00:00:00Z,7,2011,BMI_RWB,1,0.806061674915527,33.01677,-117.01646
905M21725,905,2016-05-17T00:00:00Z,NA,NA,BMI_RWB,1,0.615397866723791,33.01795,-117.17811
SMC03222,905,2012-07-11T00:00:00Z,7,2012,BMI_RWB_MCM,1,0.599458991363074,33.02209,-117.06725
SMC04934,905,2013-07-12T00:00:00Z,7,2013,BMI_RWB_MCM,1,0.754828641320758,33.03312,-117.1627
SMC01201,905,2010-06-02T00:00:00Z,6,2010,BMI_RWB_MCM,1,0.931603891969002,33.08584,-117.05528
904M21729,904,2016-06-14T00:00:00Z,NA,NA,BMI_RWB,1,0.841507658032649,33.09835,-117.13358
SMC00921,904,2010-06-02T00:00:00Z,6,2010,BMI_RWB,1,0.581333092376384,33.10624,-117.11573
SMC05017,904,2013-07-19T00:00:00Z,7,2013,BMI_RWB_MCM,1,0.548615971921444,33.1127,-117.10777
904M21713,904,2015-06-26T00:00:00Z,6,2015,BMI_RWB,1,0.5190376816243,33.11944,-117.09511
SMC03737,904,2012-07-06T00:00:00Z,7,2012,BMI_RWB,1,0.544940078029489,33.11968,-117.09259
905BCC,905,2014-04-11T00:00:00Z,4,2014,BMI_RWB_MCM,1,1.11708012831551,33.13086,-116.79575
905BCC,905,2014-05-13T00:00:00Z,5,2014,BMI_RWB_MCM,1,1.06748115861618,33.13086,-116.79575
905BCC,905,2014-06-11T00:00:00Z,6,2014,BMI_RWB_MCM,1,0.830274822427751,33.13086,-116.79575
SMC02417,904,2011-07-20T00:00:00Z,7,2011,BMI_RWB,1,0.631190923268325,33.13385,-117.06236
SMC00729,904,2009-06-03T00:00:00Z,6,2009,BMI_RWB,1,0.691849777963111,33.13525,-117.17488
904M21720,904,2015-06-25T00:00:00Z,6,2015,BMI_RWB,1,0.763832169370078,33.15678,-117.28243
SMC04441,904,2013-07-19T00:00:00Z,7,2013,BMI_RWB_MCM,1,0.497349362502374,33.17444,-117.27688
SMC01049,904,2010-06-01T00:00:00Z,6,2010,BMI_RWB_MCM,1,0.773685702630965,33.17733,-117.20403
SMC01049,904,2014-07-09T00:00:00Z,7,2014,BMI_RWB_MCM,1,0.65548032046749,33.17733,-117.20403
SMC03929,904,2012-07-05T00:00:00Z,7,2012,BMI_RWB_MCM,1,0.844543863450816,33.17865,-117.30453
SMC04121,904,2012-07-06T00:00:00Z,7,2012,BMI_RWB,1,0.571170045611513,33.18466,-117.19833
SMC00345,904,2011-07-19T00:00:00Z,7,2011,BMI_RWB,1,0.573341604863176,33.21048,-117.22484
SMC00345,904,2011-07-19T00:00:00Z,7,2011,BMI_RWB,2,0.589227487938278,33.21048,-117.22484
SMC00153,903,2009-06-08T00:00:00Z,6,2009,BMI_RWB,1,0.586176835793343,33.22193,-117.34611
SMC00153,903,2009-06-08T00:00:00Z,6,2009,BMI_RWB,2,0.464401450738726,33.22193,-117.34611
SMC00457,903,2009-06-04T00:00:00Z,6,2009,BMI_RWB,1,1.04433362282611,33.2337,-117.09391
SMC01881,903,2013-07-09T00:00:00Z,7,2013,BMI_RWB_MCM,1,0.34767616313207,33.23548,-117.34167
SMC01881,903,2013-07-09T00:00:00Z,7,2013,BMI_RWB_MCM,2,0.343422432624787,33.23548,-117.34167
903M20166,903,2016-05-02T00:00:00Z,NA,NA,BMI_RWB,1,0.548427018382431,33.24022,-117.23564
SMC02905,903,2013-07-09T00:00:00Z,7,2013,BMI_RWB_MCM,1,0.435674055755197,33.24093,-117.3287
SMC00857,903,2011-07-13T00:00:00Z,7,2011,BMI_RWB,1,0.455424632669336,33.24609,-117.30088
SMC02457,903,2010-05-31T00:00:00Z,5,2010,BMI_RWB,1,0.637148265036968,33.25578,-117.25006
SMC01689,903,2012-07-05T00:00:00Z,7,2012,BMI_RWB_MCM,1,0.303934375354223,33.26814,-117.23574
SMC00665,903,2011-07-27T00:00:00Z,7,2011,BMI_RWB,1,0.531744788842633,33.274,-117.23159
903M20165,903,2016-06-07T00:00:00Z,NA,NA,BMI_RWB,1,0.567045397370925,33.2747,-117.18089
903M20165,903,2016-06-07T00:00:00Z,NA,NA,BMI_RWB,2,0.553120345679566,33.2747,-117.18089
SMC00693,903,2010-05-31T00:00:00Z,5,2010,BMI_RWB,1,0.940875950413935,33.2964,-117.08556
SMC00693,903,2010-05-31T00:00:00Z,5,2010,BMI_RWB,2,1.00898865702178,33.2964,-117.08556
903M20124,903,2015-07-09T00:00:00Z,7,2015,BMI_RWB,1,0.964108180398296,33.29947,-117.08415
903M20124,903,2015-07-09T00:00:00Z,7,2015,BMI_RWB,2,0.950847636656413,33.29947,-117.08415
SMC01413,903,2012-07-09T00:00:00Z,7,2012,BMI_RWB_MCM,1,0.988298307006809,33.30552,-116.80627
SMC01413,903,2012-07-09T00:00:00Z,7,2012,BMI_RWB_MCM,2,0.951065152636612,33.30552,-116.80627
SMC01909,903,2009-06-08T00:00:00Z,6,2009,BMI_RWB,1,0.939938837701072,33.311279999999996,-117.13885
SMC01909,903,2014-07-10T00:00:00Z,7,2014,BMI_RWB_MCM,1,0.730854899918905,33.311279999999996,-117.13885
903M20153,903,2015-06-24T00:00:00Z,6,2015,BMI_RWB,1,0.959438513003247,33.31876,-117.10161
SMC02933,903,2010-06-01T00:00:00Z,6,2010,BMI_RWB,1,0.733420313223068,33.31956,-117.16562
SMC01717,903,2009-05-28T00:00:00Z,5,2009,BMI_RWB,1,0.545436738137812,33.34014,-117.13232000000001
903FRC,903,2014-04-08T00:00:00Z,4,2014,BMI_RWB_MCM,1,1.07923804564997,33.35652,-116.91283
903FRC,903,2014-05-12T00:00:00Z,5,2014,BMI_RWB_MCM,1,0.990505291502924,33.35652,-116.91283
SMC12261,902,2001-06-06T00:00:00Z,6,2001,NotRecorded,1,0.921981587051154,33.38831,-117.3258
902M20173,902,2016-06-07T00:00:00Z,NA,NA,BMI_RWB,1,0.420381913247956,33.40528,-117.18096
SMC04661,902,2011-07-18T00:00:00Z,7,2011,BMI_RWB,1,0.975397667915966,33.40606,-117.22499
SMC04661,902,2014-07-16T00:00:00Z,7,2014,BMI_RWB_MCM,1,0.974129001221672,33.40606,-117.22499
902M20161,902,2015-06-25T00:00:00Z,6,2015,BMI_RWB,1,0.460307912014815,33.4187,-117.14103
901M14124,901,2015-06-23T00:00:00Z,6,2015,BMI_RWB_MCM,1,0.380760463456012,33.43535,-117.62556
902ARO100,902,2014-04-21T00:00:00Z,4,2014,BMI_RWB,1,1.0751846990815,33.44415,-116.98729
902ARO100,902,2014-05-05T00:00:00Z,5,2014,BMI_RWB,1,1.10562110682432,33.44415,-116.98729
SMC01161,902,2010-05-27T00:00:00Z,5,2010,BMI_RWB,1,1.06176842309097,33.44661,-117.25532
SD-AP,901,2016-05-11T00:00:00Z,NA,NA,BMI_RWB_MCM,1,0.524438543797019,33.44761,-117.6121
SMC03401,902,2013-07-08T00:00:00Z,7,2013,BMI_RWB_MCM,1,1.06600389082557,33.45042,-117.31169
SMC11593,902,2012-06-21T00:00:00Z,6,2012,BMI_RWB_MCM,1,0.998527258948545,33.4646,-117.27796
902M18865,902,2016-05-05T00:00:00Z,NA,NA,BMI_RWB,1,0.986410660117544,33.46728,-117.23022
SMC33179,902,2013-06-11T00:00:00Z,6,2013,BMI_RWB_MCM,1,0.98487711147251,33.47313,-117.14351
